LECROYMCM-Zi-A 70631 Waveform
Segments 1 SegmentSize 40002
Segment TrigTime TimeSinceSegment1
#1 25-Jan-2024 10:03:40 0                 
Time Ampl
-2.4619982e-007 -0.0133301
-2.4618732e-007 0.0243774
-2.4617482e-007 0.0523132
-2.4616232e-007 0.0205811
-2.4614982e-007 -0.0407227
-2.4613732e-007 -0.0663757
-2.4612482e-007 -0.0211792
-2.4611232e-007 0.0258667
-2.4609982e-007 0.0226196
-2.4608732e-007 -0.0397949
-2.4607482e-007 -0.0768982
-2.4606232e-007 -0.0392151
-2.4604982e-007 -0.00358276
-2.4603732e-007 0.0212036
-2.4602482e-007 0.0388367
-2.4601232e-007 0.051355
-2.4599982e-007 0.0507446
-2.4598732e-007 0.0416077
-2.4597482e-007 0.0352478
-2.4596232e-007 0.0480774
-2.4594982e-007 -0.0185364
-2.4593732e-007 -0.128076
-2.4592482e-007 -0.0908752
-2.4591232e-007 -0.0310242
-2.4589982e-007 -0.0679138
-2.4588732e-007 -0.0654114
-2.4587482e-007 -0.028009
-2.4586232e-007 0.000543213
-2.4584982e-007 0.0158875
-2.4583732e-007 0.0224426
-2.4582482e-007 0.0167847
-2.4581232e-007 0.0151062
-2.4579982e-007 0.0155273
-2.4578732e-007 0.0154358
-2.4577482e-007 0.0108215
-2.4576232e-007 0.00911255
-2.4574982e-007 0.00698242
-2.4573732e-007 0.00629272
-2.4572482e-007 0.0141418
-2.4571232e-007 0.0114319
-2.4569982e-007 0.00807495
-2.4568732e-007 0.0128784
-2.4567482e-007 0.0138245
-2.4566232e-007 0.0117737
-2.4564982e-007 0.0151733
-2.4563732e-007 0.0109619
-2.4562482e-007 0.0137573
-2.4561232e-007 0.0131653
-2.4559982e-007 0.0114441
-2.4558732e-007 0.0115906
-2.4557482e-007 0.0144531
-2.4556232e-007 0.0148254
-2.4554982e-007 0.0115601
-2.4553732e-007 0.0107971
-2.4552482e-007 0.0144958
-2.4551232e-007 0.0109192
-2.4549982e-007 0.0107727
-2.4548732e-007 0.0142334
-2.4547482e-007 0.0144104
-2.4546232e-007 0.0124268
-2.4544982e-007 0.0083374
-2.4543732e-007 0.0123413
-2.4542482e-007 0.0141907
-2.4541232e-007 0.0145325
-2.4539982e-007 0.0128479
-2.4538732e-007 0.0123352
-2.4537482e-007 0.0123962
-2.4536232e-007 0.0128723
-2.4534982e-007 0.0116028
-2.4533732e-007 0.0118347
-2.4532482e-007 0.0127441
-2.4531232e-007 0.012677
-2.4529982e-007 0.0119507
-2.4528732e-007 0.0118347
-2.4527482e-007 0.0106995
-2.4526232e-007 0.0104675
-2.4524982e-007 0.0103882
-2.4523732e-007 0.00905151
-2.4522482e-007 0.00960693
-2.4521232e-007 0.00872803
-2.4519982e-007 0.00803223
-2.4518732e-007 0.00946655
-2.4517482e-007 0.010376
-2.4516232e-007 0.0102112
-2.4514982e-007 0.0081543
-2.4513732e-007 0.00852661
-2.4512482e-007 0.0135437
-2.4511232e-007 0.0108398
-2.4509982e-007 0.00990601
-2.4508732e-007 0.0117249
-2.4507482e-007 0.0127441
-2.4506232e-007 0.00801392
-2.4504982e-007 0.0107483
-2.4503732e-007 0.014325
-2.4502482e-007 0.0139526
-2.4501232e-007 0.0260071
-2.4499982e-007 0.0259338
-2.4498732e-007 0.0490845
-2.4497482e-007 0.0643677
-2.4496232e-007 0.0435364
-2.4494982e-007 0.00599976
-2.4493732e-007 -0.00294189
-2.4492482e-007 -0.0140076
-2.4491232e-007 -0.0915283
-2.4489982e-007 -0.124841
-2.4488732e-007 -0.059668
-2.4487482e-007 -0.00328369
-2.4486232e-007 0.0262329
-2.4484982e-007 0.0434753
-2.4483732e-007 0.0588806
-2.4482482e-007 0.0741089
-2.4481232e-007 0.0477173
-2.4479982e-007 0.0299438
-2.4478732e-007 0.0295471
-2.4477482e-007 -0.0129272
-2.4476232e-007 -0.127795
-2.4474982e-007 -0.128766
-2.4473732e-007 -0.0316406
-2.4472482e-007 0.0176636
-2.4471232e-007 0.0266541
-2.4469982e-007 -0.0190552
-2.4468732e-007 -0.0511719
-2.4467482e-007 -0.034259
-2.4466232e-007 -0.00754395
-2.4464982e-007 0.0135376
-2.4463732e-007 0.0328857
-2.4462482e-007 0.04729
-2.4461232e-007 0.059021
-2.4459982e-007 0.0538696
-2.4458732e-007 0.0384338
-2.4457482e-007 0.0215759
-2.4456232e-007 0.0224548
-2.4454982e-007 -0.0642883
-2.4453732e-007 -0.155457
-2.4452482e-007 -0.0923035
-2.4451232e-007 -0.00427246
-2.4449982e-007 0.0176636
-2.4448732e-007 -0.0104004
-2.4447482e-007 -0.051825
-2.4446232e-007 -0.0359192
-2.4444982e-007 -0.00780029
-2.4443732e-007 0.00947876
-2.4442482e-007 0.0193604
-2.4441232e-007 0.0145508
-2.4439982e-007 0.0253906
-2.4438732e-007 0.0280151
-2.4437482e-007 0.0413696
-2.4436232e-007 0.0535095
-2.4434982e-007 0.0542786
-2.4433732e-007 0.0256592
-2.4432482e-007 0.00630493
-2.4431232e-007 0.00531006
-2.4429982e-007 -0.07854
-2.4428732e-007 -0.154077
-2.4427482e-007 -0.0810425
-2.4426232e-007 -0.00971069
-2.4424982e-007 0.0263428
-2.4423732e-007 0.0596741
-2.4422482e-007 0.0571472
-2.4421232e-007 0.0360291
-2.4419982e-007 -0.00276489
-2.4418732e-007 0.00848999
-2.4417482e-007 4.27246e-005
