0.000000000e+00,0,0
3.924407471e+01,0,0
7.833327098e+01,0,0
1.171133216e+02,0,0
1.554311795e+02,0,0
1.931356215e+02,0,0
2.300778454e+02,0,0
2.661120572e+02,0,0
3.010960463e+02,0,0
3.348917469e+02,0,0
3.673657827e+02,0,0
3.983899936e+02,0,0
4.278419412e+02,0,0
4.556053921e+02,0,0
4.815707767e+02,0,0
5.056356215e+02,0,0
5.277049534e+02,0,0
5.476916750e+02,0,0
5.655169078e+02,0,0
5.811103037e+02,0,0
5.944103227e+02,0,0
6.053644757e+02,0,0
6.139295317e+02,0,0
6.200716883e+02,0,0
6.237667053e+02,0,0
6.250000000e+02,0,0
6.237667053e+02,0,0
6.200716883e+02,0,0
6.139295317e+02,0,0
6.053644757e+02,0,0
5.944103227e+02,0,0
5.811103037e+02,0,0
5.655169078e+02,0,0
5.476916750e+02,0,0
5.277049534e+02,0,0
5.056356215e+02,0,0
4.815707767e+02,0,0
4.556053921e+02,0,0
4.278419412e+02,0,0
3.983899936e+02,0,0
3.673657827e+02,0,0
3.348917469e+02,0,0
3.010960463e+02,0,0
2.661120572e+02,0,0
2.300778454e+02,0,0
1.931356215e+02,0,0
1.554311795e+02,0,0
1.171133216e+02,0,0
7.833327098e+01,0,0
3.924407471e+01,0,0
7.654042495e-14,0,0
-3.924407471e+01,0,0
-7.833327098e+01,0,0
-1.171133216e+02,0,0
-1.554311795e+02,0,0
-1.931356215e+02,0,0
-2.300778454e+02,0,0
-2.661120572e+02,0,0
-3.010960463e+02,0,0
-3.348917469e+02,0,0
-3.673657827e+02,0,0
-3.983899936e+02,0,0
-4.278419412e+02,0,0
-4.556053921e+02,0,0
-4.815707767e+02,0,0
-5.056356215e+02,0,0
-5.277049534e+02,0,0
-5.476916750e+02,0,0
-5.655169078e+02,0,0
-5.811103037e+02,0,0
-5.944103227e+02,0,0
-6.053644757e+02,0,0
-6.139295317e+02,0,0
-6.200716883e+02,0,0
-6.237667053e+02,0,0
-6.250000000e+02,0,0
-6.237667053e+02,0,0
-6.200716883e+02,0,0
-6.139295317e+02,0,0
-6.053644757e+02,0,0
-5.944103227e+02,0,0
-5.811103037e+02,0,0
-5.655169078e+02,0,0
-5.476916750e+02,0,0
-5.277049534e+02,0,0
-5.056356215e+02,0,0
-4.815707767e+02,0,0
-4.556053921e+02,0,0
-4.278419412e+02,0,0
-3.983899936e+02,0,0
-3.673657827e+02,0,0
-3.348917469e+02,0,0
-3.010960463e+02,0,0
-2.661120572e+02,0,0
-2.300778454e+02,0,0
-1.931356215e+02,0,0
-1.554311795e+02,0,0
-1.171133216e+02,0,0
-7.833327098e+01,0,0
-3.924407471e+01,0,0
-1.530808499e-13,0,0
3.924407471e+01,0,0
7.833327098e+01,0,0
1.171133216e+02,0,0
1.554311795e+02,0,0
1.931356215e+02,0,0
2.300778454e+02,0,0
2.661120572e+02,0,0
3.010960463e+02,0,0
3.348917469e+02,0,0
3.673657827e+02,0,0
3.983899936e+02,0,0
4.278419412e+02,0,0
4.556053921e+02,0,0
4.815707767e+02,0,0
5.056356215e+02,0,0
5.277049534e+02,0,0
5.476916750e+02,0,0
5.655169078e+02,0,0
5.811103037e+02,0,0
5.944103227e+02,0,0
6.053644757e+02,0,0
6.139295317e+02,0,0
6.200716883e+02,0,0
6.237667053e+02,0,0
6.250000000e+02,0,0
6.237667053e+02,0,0
6.200716883e+02,0,0
6.139295317e+02,0,0
6.053644757e+02,0,0
5.944103227e+02,0,0
5.811103037e+02,0,0
5.655169078e+02,0,0
5.476916750e+02,0,0
5.277049534e+02,0,0
5.056356215e+02,0,0
4.815707767e+02,0,0
4.556053921e+02,0,0
4.278419412e+02,0,0
3.983899936e+02,0,0
3.673657827e+02,0,0
3.348917469e+02,0,0
3.010960463e+02,0,0
2.661120572e+02,0,0
2.300778454e+02,0,0
1.931356215e+02,0,0
1.554311795e+02,0,0
1.171133216e+02,0,0
7.833327098e+01,0,0
3.924407471e+01,0,0
2.296212748e-13,0,0
-3.924407471e+01,0,0
-7.833327098e+01,0,0
-1.171133216e+02,0,0
-1.554311795e+02,0,0
-1.931356215e+02,0,0
-2.300778454e+02,0,0
-2.661120572e+02,0,0
-3.010960463e+02,0,0
-3.348917469e+02,0,0
-3.673657827e+02,0,0
-3.983899936e+02,0,0
-4.278419412e+02,0,0
-4.556053921e+02,0,0
-4.815707767e+02,0,0
-5.056356215e+02,0,0
-5.277049534e+02,0,0
-5.476916750e+02,0,0
-5.655169078e+02,0,0
-5.811103037e+02,0,0
-5.944103227e+02,0,0
-6.053644757e+02,0,0
-6.139295317e+02,0,0
-6.200716883e+02,0,0
-6.237667053e+02,0,0
-6.250000000e+02,0,0
-6.237667053e+02,0,0
-6.200716883e+02,0,0
-6.139295317e+02,0,0
-6.053644757e+02,0,0
-5.944103227e+02,0,0
-5.811103037e+02,0,0
-5.655169078e+02,0,0
-5.476916750e+02,0,0
-5.277049534e+02,0,0
-5.056356215e+02,0,0
-4.815707767e+02,0,0
-4.556053921e+02,0,0
-4.278419412e+02,0,0
-3.983899936e+02,0,0
-3.673657827e+02,0,0
-3.348917469e+02,0,0
-3.010960463e+02,0,0
-2.661120572e+02,0,0
-2.300778454e+02,0,0
-1.931356215e+02,0,0
-1.554311795e+02,0,0
-1.171133216e+02,0,0
-7.833327098e+01,0,0
-3.924407471e+01,0,0
-3.061616998e-13,0,0
3.924407471e+01,0,0
7.833327098e+01,0,0
1.171133216e+02,0,0
1.554311795e+02,0,0
1.931356215e+02,0,0
2.300778454e+02,0,0
2.661120572e+02,0,0
3.010960463e+02,0,0
3.348917469e+02,0,0
3.673657827e+02,0,0
3.983899936e+02,0,0
4.278419412e+02,0,0
4.556053921e+02,0,0
4.815707767e+02,0,0
5.056356215e+02,0,0
5.277049534e+02,0,0
5.476916750e+02,0,0
5.655169078e+02,0,0
5.811103037e+02,0,0
5.944103227e+02,0,0
6.053644757e+02,0,0
6.139295317e+02,0,0
6.200716883e+02,0,0
6.237667053e+02,0,0
6.250000000e+02,0,0
6.237667053e+02,0,0
6.200716883e+02,0,0
6.139295317e+02,0,0
6.053644757e+02,0,0
5.944103227e+02,0,0
5.811103037e+02,0,0
5.655169078e+02,0,0
5.476916750e+02,0,0
5.277049534e+02,0,0
5.056356215e+02,0,0
4.815707767e+02,0,0
4.556053921e+02,0,0
4.278419412e+02,0,0
3.983899936e+02,0,0
